Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Product Name;Ship Date
2760;19943;2009-11-24;Critical;16;1959.92;0.07;Delivery Truck;-374.96;124.49;51.94;Benjamin Patterson;Bevis 36 x 72 Conference Tables;2009-11-25
2765;20002;2012-08-12;Medium;9;41.03;0.1;Regular Air;-30.47;4.77;2.39;Dianna Vittorini;"Imation Primaris 3.5"" 2HD Unformatted Diskettes. 10/Pack";2012-08-13
2778;20066;2012-09-02;Critical;3;40.79;0.02;Regular Air;-11.69;11.58;5.72;Anna Chung;Peel & Seel� Recycled Catalog Envelopes. Brown;2012-09-03
2779;20066;2012-09-02;Critical;16;524.25;0;Regular Air;124.18;30.98;8.74;Anna Chung;Xerox 1979;2012-09-04
2859;20615;2012-04-15;Medium;29;151.09;0.02;Express Air;4.59;4.76;3.01;Benjamin Farhat;TOPS Voice Message Log Book. Flash Format;2012-04-16
2892;20864;2011-12-06;High;19;251.45;0.06;Regular Air;90;13.4;4.95;Dianna Vittorini;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;2011-12-08
2893;20868;2010-10-09;Low;9;1609.19;0.03;Regular Air;188.91;178.47;19.99;Rob Williams;Hot File� 7-Pocket. Floor Stand;2010-10-16
2983;21541;2009-10-08;Not Specified;43;3044.7;0.04;Delivery Truck;-78.36;70.98;26.74;Quincy Jones;Hon Metal Bookcases. Black;2009-10-10
3158;22661;2010-09-26;Not Specified;11;18.26;0.05;Regular Air;-3.89;1.68;0.7;Dianna Vittorini;Newell 308;2010-09-29
3162;22689;2011-10-09;Low;39;2405;0.1;Regular Air;696.17;67.84;0.99;Benjamin Farhat;Fellowes Command Center 5-outlet power strip;2011-10-11
3263;23361;2010-07-03;Critical;2;3.23;0.06;Regular Air;-2.73;1.26;0.7;Benjamin Patterson;Bagged Rubber Bands;2010-07-04
3264;23361;2010-07-03;Critical;36;2861.66;0.04;Regular Air;-921.68;80.98;35;Benjamin Patterson;Carina Double Wide Media Storage Towers in Natural & Black;2010-07-04
3265;23361;2010-07-03;Critical;7;373.2775;0.07;Regular Air;-204.93;65.99;5.26;Benjamin Patterson;8860;2010-07-03
3273;23396;2010-06-18;Low;30;11481.03;0.08;Delivery Truck;2799.65;399.98;12.06;Quincy Jones;Okidata ML320 Series Turbo Dot Matrix Printers;2010-06-20
3278;23427;2011-08-08;Low;30;442.76;0.09;Regular Air;-17.11;15.01;8.4;Cindy Chapman;GBC Prepunched Paper. 19-Hole. for Binding Systems. 24-lb;2011-08-15
3279;23427;2011-08-08;Low;22;2684.98;0.03;Regular Air;1115.14;120.98;9.07;Cindy Chapman;GBC VeloBinder Electric Binding Machine;2011-08-17
3323;23751;2009-03-18;Medium;44;10364.36;0.01;Delivery Truck;1049.03;220.98;64.66;Ricardo Block;Bush Cubix Collection Bookcases. Fully Assembled;2009-03-19
3348;23943;2011-06-23;Critical;24;376.53;0.03;Regular Air;3.44;15.94;5.45;Cindy Stewart;Boston 16701 Slimline Battery Pencil Sharpener;2011-06-25
3450;24608;2012-08-14;Medium;50;197.36;0.07;Regular Air;-43.5;4.18;2.99;Quincy Jones;Avery� Durable Slant Ring Binders With Label Holder;2012-08-15
3579;25507;2009-08-05;Not Specified;8;555.2;0.06;Regular Air;-267.86;64.65;35;Ed Braxton;Space Solutions Commercial Steel Shelving;2009-08-06
3580;25509;2009-05-22;Critical;43;212.28;0.06;Regular Air;-103.22;4.98;4.95;Quincy Jones;Cardinal Holdit Business Card Pockets;2009-05-24
3631;25952;2010-09-04;High;50;2864.1005;0.03;Regular Air;697.82;65.99;8.99;Ed Braxton;i270;2010-09-05
3680;26336;2012-05-26;High;39;1516.82;0.1;Regular Air;-83.28;40.98;6.5;Benjamin Farhat;Targus USB Numeric Keypad;2012-05-28
3681;26336;2012-05-26;High;45;2752.68;0.04;Regular Air;430.32;62.18;12.78;Benjamin Farhat;Fellowes Mobile File Cart. Black;2012-05-27
3865;27558;2011-07-07;Not Specified;21;423.24;0.1;Regular Air;128.83;21.38;2.99;Cindy Chapman;Trimflex� Flexible Post Binders;2011-07-08
3920;27969;2010-06-08;Low;43;5677.87;0.04;Delivery Truck;-824.09;130.98;54.74;Ed Braxton;O'Sullivan Elevations Bookcase. Cherry Finish;2010-06-15
3921;27969;2010-06-08;Low;9;732.72;0.03;Regular Air;8.6;83.1;6.13;Ed Braxton;Micro Innovations Micro Digital Wireless Keyboard and Mouse. Gray;2010-06-12
3922;27969;2010-06-08;Low;32;687.47;0.1;Delivery Truck;-1533.15;20.98;53.03;Ed Braxton;Tennsco Lockers. Gray;2010-06-13
4176;29637;2009-05-25;High;34;598.19;0.09;Regular Air;-6.61;17.98;8.51;Bruce Degenhardt;Canon P1-DHIII Palm Printing Calculator;2009-05-27
4279;30469;2012-12-25;Not Specified;46;304.26;0.1;Regular Air;28.93;7.08;2.35;Cindy Chapman;SANFORD Major Accent� Highlighters;2012-12-27
4409;31460;2012-08-26;High;9;990.67;0.08;Regular Air;-365.32;110.98;35;Benjamin Patterson;Carina Mini System Audio Rack. Model AR050B;2012-08-28
4487;31939;2011-06-25;High;13;1506.8375;0.07;Regular Air;-75.01;140.99;4.2;Ashley Jarboe;7160;2011-06-27
4760;33826;2010-12-19;Low;13;185.83;0.03;Regular Air;58.16;14.34;5;Ashley Jarboe;Nu-Dell Leatherette Frames;2010-12-23
4802;34151;2011-09-09;Not Specified;26;4097.1445;0.1;Regular Air;501.54;205.99;8.99;Craig Yedwab;TimeportP7382;2011-09-10
4868;34659;2012-11-19;High;42;259.43;0;Regular Air;-52.52;5.77;4.97;Cindy Chapman;Avery Binding System Hidden Tab� Executive Style Index Sets;2012-11-21
4949;35200;2009-02-05;Medium;15;150.24;0.08;Regular Air;-102.93;9.98;12.52;Ricardo Block;Eldon� Expressions� Wood and Plastic Desk Accessories. Oak;2009-02-07
4983;35456;2012-11-01;Critical;37;46.37;0.03;Regular Air;-19.81;1.26;0.7;Cindy Chapman;Bagged Rubber Bands;2012-11-03
5025;35840;2010-05-29;High;36;173.08;0.04;Regular Air;81.63;4.91;0.5;Ashley Jarboe;Avery 508;2010-05-30
5026;35840;2010-05-29;High;49;3492.6585;0.08;Regular Air;1181.81;85.99;0.99;Ashley Jarboe;Accessory34;2010-05-31
5059;36069;2009-12-05;Low;13;453.09;0.09;Regular Air;107.74;35.94;6.66;Ashley Jarboe;Tyvek � Top-Opening Peel & Seel � Envelopes. Gray;2009-12-10
5060;36069;2009-12-05;Low;15;2758.22;0;Regular Air;966.81;170.98;13.99;Ashley Jarboe;Tenex Antistatic Computer Chair Mats;2009-12-12
5061;36069;2009-12-05;Low;20;102.61;0.09;Regular Air;-92.01;4.98;7.44;Ashley Jarboe;Xerox 1922;2009-12-07
5135;36640;2011-11-18;Not Specified;18;416.39;0.06;Express Air;119.47;22.24;1.99;Benjamin Patterson;Verbatim DVD-R. 3.95GB. SR. Mitsubishi Branded. Jewel;2011-11-20
5197;36931;2011-01-19;Not Specified;46;180.56;0.1;Regular Air;-15.79;4.28;1.6;Ashley Jarboe;Newell 320;2011-01-19
5279;37543;2011-12-31;Medium;6;241.85;0.01;Regular Air;-4.5;36.55;13.89;Ed Braxton;Dixon Ticonderoga Core-Lock Colored Pencils. 48-Color Set;2012-01-01
5517;39111;2011-07-25;Medium;1;182.4;0.09;Regular Air;-114.22;178.47;19.99;Cindy Stewart;Hot File� 7-Pocket. Floor Stand;2011-07-28
5518;39111;2011-07-25;Medium;20;6004.35;0.05;Regular Air;1767.56;300.97;7.18;Cindy Stewart;Gyration Ultra Professional Cordless Optical Suite;2011-07-27
5520;39139;2010-11-13;Not Specified;6;627.453;0.07;Regular Air;-408.25;125.99;8.08;Ed Braxton;M3682;2010-11-13
5521;39139;2010-11-13;Not Specified;50;3000.88;0.01;Delivery Truck;-719.17;58.14;36.61;Ed Braxton;O'Sullivan 3-Shelf Heavy-Duty Bookcases;2010-11-15
5522;39139;2010-11-13;Not Specified;31;6118.38;0.09;Regular Air;2042.58;209.84;21.21;Ed Braxton;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;2010-11-15
5573;39490;2012-08-12;Low;38;456.03;0.02;Regular Air;-61.61;11.97;5.81;Ashley Jarboe;Staples SlimLine Pencil Sharpener;2012-08-12
5574;39490;2012-08-12;Low;17;2844.64;0.03;Delivery Truck;16.47;159.31;60;Ashley Jarboe;Hon Non-Folding Utility Tables;2012-08-16
5645;39938;2012-06-10;High;5;169.27;0.1;Regular Air;-41.66;34.58;8.99;Cindy Chapman;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;2012-06-11
5667;40098;2012-02-05;Low;46;557.35;0;Regular Air;-9.19;11.5;7.19;Dianna Vittorini;Ibico Covers for Plastic or Wire Binding Elements;2012-02-07
5668;40098;2012-02-05;Low;50;490.87;0;Regular Air;190.93;9.68;2.03;Dianna Vittorini;"Wirebound Service Call Books. 5 1/2"" x 4""";2012-02-09
5785;41056;2012-03-26;Critical;4;137.54;0.08;Regular Air;-138.84;34.98;7.53;Dario Medina;Fellowes EZ Multi-Media Keyboard;2012-03-29
5937;42115;2012-02-18;Critical;21;673.92;0.01;Regular Air;224.71;31.78;1.99;Ed Braxton;Memorex 4.7GB DVD-RAM. 3/Pack;2012-02-18
5938;42115;2012-02-18;Critical;19;540.56;0.02;Regular Air;-93.46;28.28;13.99;Ed Braxton;Eldon Portable Mobile Manager;2012-02-19
6136;43459;2011-11-07;Critical;26;13905.88;0.05;Regular Air;6441.18;574.74;24.49;Ed Braxton;Polycom ViaVideo� Desktop Video Communications Unit;2011-11-08
6403;45476;2012-04-18;Critical;48;1055.98;0.07;Regular Air;204.58;21.78;5.94;Ashley Jarboe;Holmes HEPA Air Purifier;2012-04-18
6452;45958;2011-05-25;Medium;28;17599.39;0.03;Regular Air;5513.86;599.99;24.49;Dario Medina;Canon PC1080F Personal Copier;2011-05-26
6453;45958;2011-05-25;Medium;16;115.34;0.02;Regular Air;13.83;6.69;3.1;Dario Medina;Wirebound Message Books. 5-1/2 x 4 Forms. 2 or 4 Forms per Page;2011-05-27
6690;47591;2012-01-02;Critical;27;279.4;0.1;Regular Air;-92.25;10.48;6.91;Dario Medina;Sterilite Officeware Hinged File Box;2012-01-03
6962;49764;2010-10-03;Low;37;395.37;0.07;Express Air;17.15;10.98;3.37;Benjamin Farhat;Fiskars� Softgrip Scissors;2010-10-07
7022;50118;2010-03-18;Not Specified;19;337.38;0;Delivery Truck;-409.79;15.23;27.75;Dianna Vittorini;Anderson Hickey Conga Table Tops & Accessories;2010-03-19
7031;50183;2010-05-24;High;20;116.55;0.09;Express Air;-39.67;5.58;5.3;Dario Medina;Staples Brown Kraft Recycled Clasp Envelopes;2010-05-25
7117;50786;2009-10-12;Low;4;487.72;0.06;Delivery Truck;-192.3;119.99;14;Cindy Stewart;Epson C82 Color Inkjet Printer;2009-10-19
7144;50978;2012-03-31;High;4;816.09;0.05;Regular Air;-150.29;210.55;9.99;Cindy Stewart;24 Capacity Maxi Data Binder Racks. Pearl;2012-04-02
7147;50983;2011-06-28;Critical;39;3063.1;0.06;Regular Air;-1022.02;80.98;35;Bruce Degenhardt;Carina Double Wide Media Storage Towers in Natural & Black;2011-06-29
7148;50983;2011-06-28;Critical;15;229.03;0.05;Regular Air;-28.58;15.51;5.8;Bruce Degenhardt;Tenex Personal Filing Tote With Secure Closure Lid. Black/Frost;2011-06-30
7291;52002;2009-06-04;High;11;2489.85;0.06;Delivery Truck;-566.5;218.75;69.64;Cindy Stewart;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;2009-06-05
7330;52227;2009-02-12;Medium;37;240.52;0.05;Regular Air;-164.18;6.48;8.19;Trudy Bell;Xerox 217;2009-02-15
7334;52261;2011-04-21;Not Specified;49;10261.25;0.02;Delivery Truck;611.11;212.6;52.2;Bruce Degenhardt;Bush Advantage Collection� Round Conference Table;2011-04-22
7401;52743;2010-07-04;High;46;5699.22;0.09;Regular Air;2812.63;150.98;13.99;Ashley Jarboe;Canon MP41DH Printing Calculator;2010-07-04
7444;53120;2012-05-17;Not Specified;5;22.75;0.09;Regular Air;-0.45;4.76;0.88;Cindy Chapman;Wirebound Voice Message Log Book;2012-05-19
7543;53920;2009-03-18;Critical;18;433.31;0.05;Delivery Truck;-815.79;20.98;53.03;Anna Chung;Tennsco Lockers. Gray;2009-03-20
7634;54630;2012-08-10;Low;11;73.22;0.06;Regular Air;-34.53;6.48;6.22;Rob Williams;Xerox 1894;2012-08-14
7717;55299;2012-03-30;Low;20;22.28;0.09;Regular Air;-2.66;1.14;0.7;Quincy Jones;OIC Thumb-Tacks;2012-03-30
7758;55520;2011-05-07;Critical;43;525.77;0.08;Express Air;34.63;11.99;5.99;Dario Medina;TI 30X Scientific Calculator;2011-05-08
7778;55653;2010-11-26;Medium;34;15152.55;0.05;Delivery Truck;7719.21;500.98;28.14;Benjamin Farhat;Hewlett-Packard cp1700 [D. PS] Series Color Inkjet Printers;2010-11-27
7909;56577;2011-11-02;Critical;30;7497.08;0.02;Delivery Truck;698.67;296.18;54.12;Quincy Jones;Hon 94000 Series Round Tables;2011-11-03
7940;56711;2011-02-06;Low;25;1279.45;0.01;Regular Air;558.25;48.04;7.23;Trudy Bell;Xerox 1885;2011-02-11
7947;56769;2010-11-29;Medium;11;455.59;0.02;Regular Air;98.02;37.93;13.99;Cindy Stewart;"Eldon Delta Triangular Chair Mat. 52"" x 58"". Clear";2010-12-01
8040;57440;2010-07-23;Low;12;1171.232;0.04;Express Air;-43.25;115.99;2.5;Rob Williams;DPC 650 Piper;2010-07-30
8108;57889;2010-04-07;Low;39;723.3075;0.01;Regular Air;216.7;20.99;0.99;Trudy Bell;Accessory25;2010-04-11
8188;58564;2012-11-12;Critical;49;103.03;0.07;Regular Air;-82.63;2.08;2.56;Benjamin Farhat;Kleencut� Forged Office Shears by Acme United Corporation;2012-11-13
8259;59072;2009-05-25;Not Specified;12;78.94;0.03;Express Air;-51.7;5.44;7.46;Dianna Vittorini;Wilson Jones Custom Binder Spines & Labels;2009-05-27
8260;59072;2009-05-25;Not Specified;22;576.89;0.08;Regular Air;175.03;26.38;5.58;Dianna Vittorini;Xerox 1883;2009-05-26
8261;59072;2009-05-25;Not Specified;2;35.666;0.06;Regular Air;-112.19;20.99;2.5;Dianna Vittorini;Accessory37;2009-05-27
8262;59072;2009-05-25;Not Specified;38;4191.5625;0;Regular Air;1286.53;125.99;2.5;Dianna Vittorini;V2397;2009-05-27
8346;59652;2011-01-27;Medium;17;312.035;0.05;Regular Air;-55.94;20.99;0.99;Anna Chung;Accessory15;2011-01-29
8371;59783;2010-08-19;Low;36;77.43;0.01;Regular Air;-60.07;2.08;2.56;Cindy Chapman;Kleencut� Forged Office Shears by Acme United Corporation;2010-08-24
30;195;2010-12-27;Medium;34;1315.74;0.03;Regular Air;260.87;36.55;13.89;Brad Thomas;Dixon Ticonderoga Core-Lock Colored Pencils. 48-Color Set;2010-12-29
32;224;2009-06-17;Not Specified;25;184.86;0.09;Regular Air;-33.95;7.38;5.21;Bart Folk;Eldon� Expressions� Wood Desk Accessories. Oak;2009-06-18
33;224;2009-06-17;Not Specified;44;267.85;0.04;Regular Air;-65.43;5.98;5.15;Bart Folk;Xerox 193;2009-06-18
34;224;2009-06-17;Not Specified;33;528.5;0.04;Regular Air;-149.92;15.42;10.68;Bart Folk;Decoflex Hanging Personal Folder File. Blue;2009-06-18
46;263;2009-05-16;High;25;136.77;0.09;Regular Air;-136.25;5.4;7.78;Paul Lucas;3M Organizer Strips;2009-05-17
60;353;2010-12-30;Low;21;46.94;0.02;Regular Air;3.88;2.21;1;Dean Percer;Quartet Alpha� White Chalk. 12/Pack;2011-04-01
70;417;2009-02-05;Medium;39;15260.78;0.07;Delivery Truck;8734.88;500.98;28.14;Robert Barroso;Hewlett-Packard cp1700 [D. PS] Series Color Inkjet Printers;2009-02-06
71;417;2009-02-05;Medium;3;540.41;0.1;Regular Air;-170.98;178.47;19.99;Robert Barroso;Hot File� 7-Pocket. Floor Stand;2009-02-07
74;448;2011-08-20;Medium;22;1162.4005;0.09;Regular Air;-284.63;65.99;19.99;Brad Thomas;iDENi80s;2011-08-22
137;871;2011-11-14;Low;17;104.94;0.06;Regular Air;-34.97;6.24;5.22;David Kendrick;Eldon Expressions Mahogany Wood Desk Collection;2011-11-14
145;929;2012-10-01;High;21;227.66;0.04;Regular Air;-100.16;10.97;6.5;Luke Foster;Micro Innovations 104 Keyboard;2012-10-04
146;929;2012-10-01;High;39;84.33;0.04;Regular Air;-64.29;2.08;2.56;Luke Foster;Kleencut� Forged Office Shears by Acme United Corporation;2012-10-03
156;967;2012-06-20;Medium;6;90.56;0.03;Regular Air;-37.58;13.99;7.51;Maureen Gastineau;Sharp EL500L Fraction Calculator;2012-06-22
157;967;2012-06-20;Medium;42;1634.9;0.01;Regular Air;502.42;37.74;2.9;Maureen Gastineau;Panasonic KP-150 Electric Pencil Sharpener;2012-06-21
158;967;2012-06-20;Medium;48;11278.18;0.01;Delivery Truck;1836.81;227.55;32.48;Maureen Gastineau;Hon Rectangular Conference Tables;2012-06-23
212;1411;2009-12-20;High;47;6717.9325;0.09;Regular Air;1717.89;175.99;4.99;Ed Jacobs;5165;2009-12-22
235;1575;2011-09-12;Medium;26;133.65;0.05;Regular Air;56.28;4.98;0.8;Dave Poirier;Rediform S.O.S. Phone Message Books;2011-09-14
236;1575;2011-09-12;Medium;10;525.674;0.08;Regular Air;-147.02;65.99;5.26;Dave Poirier;8860;2011-09-14
240;1637;2011-02-07;Not Specified;36;1225.52;0.1;Express Air;-1191.13;35.48;35;Aleksandra Gannaway;Belkin OmniView SE Rackmount Kit;2011-02-07
241;1637;2011-02-07;Not Specified;10;1024.29;0.07;Regular Air;-95.52;99.99;19.99;Aleksandra Gannaway;US Robotics 56K V.92 External Faxmodem;2011-02-07
242;1637;2011-02-07;Not Specified;47;1348.57;0.08;Regular Air;19.57;30.98;8.99;Aleksandra Gannaway;Boston School Pro Electric Pencil Sharpener. 1670;2011-02-09
272;1888;2010-10-30;Not Specified;38;1264.46;0;Delivery Truck;-1249.39;31.76;45.51;Kean Thornton;Hon iLevel� Computer Training Table;2010-10-30
273;1888;2010-10-30;Not Specified;35;158.25;0.09;Regular Air;-114.74;4.57;5.42;Kean Thornton;Newell� 3-Hole Punched Plastic Slotted Magazine Holders for Binders;2010-10-31
296;2052;2012-04-12;High;23;107.93;0;Regular Air;-68.14;4.13;5.34;Rob Lucas;ACCOHIDE� Binder by Acco;2012-04-14
301;2055;2010-09-03;Critical;7;66.41;0.05;Regular Air;-32.35;8.74;8.29;Nora Paige;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";2010-09-05
340;2309;2011-09-03;Low;7;27.01;0.05;Regular Air;-1.3;3.8;1.49;Eric Barreto;Durable Pressboard Binders;2011-09-05
343;2341;2010-05-29;Low;29;157.49;0.09;Regular Air;-58.25;5.78;4.96;Sara Luxemburg;Xerox 1899;2010-06-05
350;2436;2011-09-10;Not Specified;14;330.21;0.07;Express Air;83.24;22.84;5.47;Adam Hart;Xerox 1929;2011-09-13
357;2500;2012-08-14;High;5;22.56;0.04;Regular Air;-25.56;3.36;6.27;Bobby Elias;Cardinal Poly Pocket Divider Pockets for Ring Binders;2012-08-16
364;2535;2010-05-24;Low;6;82.72;0.08;Regular Air;-29.71;14.48;1.99;Roland Fjeld;TDK 4.7GB DVD+RW;2010-05-26
386;2658;2011-09-22;Medium;34;229.51;0.04;Regular Air;-189.33;6.48;9.54;Bill Shonely;Xerox 1905;2011-09-23
387;2658;2011-09-22;Medium;32;473;0.09;Express Air;-185.8;15.42;10.68;Bill Shonely;Decoflex Hanging Personal Folder File. Blue;2011-09-22
395;2725;2009-05-20;Not Specified;39;2178.431;0.01;Express Air;396.97;65.99;8.99;Dave Poirier;5180;2009-05-21
404;2756;2009-04-17;Critical;25;1344.88;0.06;Regular Air;-13.77;55.94;4;Denny Ordway;Fellowes Smart Design 104-Key Enhanced Keyboard. PS/2 Adapter. Platinum;2009-04-18
405;2756;2009-04-17;Critical;42;248.54;0.07;Regular Air;111.75;6.3;0.5;Denny Ordway;Avery 48;2009-04-17
428;2853;2009-05-04;High;25;4253.65;0.05;Express Air;943;178.47;19.99;Bill Tyler;Hot File� 7-Pocket. Floor Stand;2009-05-07
436;2914;2010-03-02;Medium;3;62.88;0.09;Regular Air;-24.74;18.97;9.54;Maureen Gastineau;Xerox 1939;2010-03-03
441;2978;2011-05-02;Critical;34;6264.1855;0.01;Regular Air;1312.04;205.99;19.99;Alan Schoenberger;iDEN i550;2011-05-03
442;2978;2011-05-02;Critical;36;5410.95;0.09;Regular Air;2077.91;162.93;19.99;Alan Schoenberger;Multimedia Mailers;2011-05-04
444;3008;2011-11-07;Medium;41;6831.72;0.01;Regular Air;3081.02;162.93;19.99;Charles Crestani;Multimedia Mailers;2011-11-08
448;3042;2009-11-20;Medium;26;103.87;0.1;Regular Air;15.42;4.26;1.2;Christy Brittain;Dixon Prang� Watercolor Pencils. 10-Color Set with Brush;2009-11-21
453;3078;2010-02-11;High;12;33.86;0.05;Regular Air;0.35;2.88;0.7;Paul Lucas;Newell 340;2010-02-12
467;3175;2009-07-14;Low;23;3553.62;0.07;Regular Air;521.69;165.2;19.99;Bradley Drucker;Economy Rollaway Files;2009-07-16
477;3300;2011-07-14;Low;6;92.02;0.1;Regular Air;-47.36;15.98;4;Bryan Spruell;Logitech Access Keyboard;2011-07-19
478;3328;2012-11-18;Low;12;1736.41;0.1;Delivery Truck;-762.44;146.05;80.2;Adam Hart;BPI Conference Tables;2012-11-25
514;3525;2011-12-21;Not Specified;38;115.43;0;Regular Air;11.41;2.78;1.34;Bryan Spruell;Prang Drawing Pencil Set;2011-12-23
515;3526;2011-03-15;Low;20;246.06;0.08;Regular Air;20.67;12.07;6.2;Tom Prescott;Eldon� 500 Class� Desk Accessories;2011-03-17
532;3621;2010-05-05;Medium;14;83.87;0.06;Regular Air;-28.83;5.58;5.3;Eric Barreto;Staples Brown Kraft Recycled Clasp Envelopes;2010-05-06
536;3649;2009-07-05;Low;8;79.42;0.01;Regular Air;-15.46;8.88;6.28;Brad Thomas;GBC Instant Index� System for Binding Systems;2009-07-10
537;3649;2009-07-05;Low;26;75.6;0.06;Regular Air;17.14;2.88;0.99;Brad Thomas;Avery 514;2009-07-14
541;3654;2012-06-02;Low;41;95.73;0;Regular Air;-151.15;2.08;5.33;Karl Brown;Eldon� Wave Desk Accessories;2012-06-07
565;3814;2011-02-21;Low;43;1225.41;0.04;Express Air;-138.02;28.28;13.99;Thomas Thornton;Eldon Portable Mobile Manager;2011-02-27
578;3911;2011-03-16;Not Specified;24;370.72;0.1;Regular Air;-156.76;15.7;11.25;Bobby Elias;Hanging Personal Folder File;2011-03-16
607;4134;2011-01-11;Critical;48;6403.39;0.01;Delivery Truck;-824.15;130.98;54.74;Anthony Garverick;O'Sullivan Elevations Bookcase. Cherry Finish;2011-01-13
608;4134;2011-01-11;Critical;23;757.91;0.02;Regular Air;-16.05;30.97;4;Anthony Garverick;Microsoft Multimedia Keyboard;2011-01-11
615;4230;2012-03-03;Critical;18;409.16;0.05;Regular Air;21.96;22.72;8.99;Tamara Willingham;"Executive Impressions 14"" Two-Color Numerals Wall Clock";2012-03-04
616;4230;2012-03-03;Critical;46;2508.316;0.07;Express Air;456.81;65.99;8.99;Tamara Willingham;5180;2012-03-05
624;4324;2011-07-16;Critical;28;1165.33;0.04;Regular Air;154.85;40.97;8.99;Dan Campbell;Sanford 52201 APSCO Electric Pencil Sharpener;2011-07-18
651;4581;2012-09-03;Not Specified;25;2325.42;0.02;Regular Air;739.91;90.48;19.99;Thea Hendricks;Tyvek� Side-Opening Peel & Seel� Expanding Envelopes;2012-09-05
674;4706;2012-12-28;Not Specified;30;2116.7;0.02;Regular Air;488.82;67.28;19.99;Bradley Drucker;Catalog Binders with Expanding Posts;2012-12-30
677;4738;2012-04-07;High;2;10.39;0.02;Regular Air;-7.97;4.71;0.7;David Kendrick;Plymouth Boxed Rubber Bands by Plymouth;2012-04-08
683;4771;2012-12-13;Critical;4;135.928;0.04;Delivery Truck;-126.47;31.76;45.51;Christy Brittain;Hon iLevel� Computer Training Table;2012-12-15
691;4804;2012-01-27;High;13;463.83;0;Regular Air;103.26;33.98;1.99;Kean Thornton;Imation Neon 80 Minute CD-R Spindle. 50/Pack;2012-01-28
696;4870;2009-08-05;Medium;44;17248.09;0.08;Delivery Truck;2048.63;400.98;42.52;Luke Foster;Bretford CR8500 Series Meeting Room Furniture;2009-08-06
702;4931;2009-11-16;Critical;22;168.31;0.1;Regular Air;46.49;8.17;1.69;Giulietta Dortch;Wirebound Message Forms. Four 2 3/4 x 5 Forms per Page. Pink Paper;2009-11-16
703;4931;2009-11-16;Critical;45;4282.725;0.03;Regular Air;1371.74;110.99;2.5;Giulietta Dortch;T18;2009-11-18
716;5094;2010-03-28;Not Specified;2;79.58;0.06;Regular Air;-38.28;37.44;4.27;Mark Haberlin;Sanford Prismacolor� Professional Thick Lead Art Pencils. 36-Color Set;2010-03-30
721;5188;2011-03-01;Not Specified;24;192.8;0.05;Regular Air;31;8.01;2.87;Bradley Drucker;TOPS Money Receipt Book. Consecutively Numbered in Red.;2011-03-04
